,X,Y,Z,BGR,material,matNum,wsX,wsY,wsZ
4604,10,15,12,0 255 0,mod,1,4.7368421052631575,52.10526315789473,23.684210526315788
4605,10,16,12,0 255 0,mod,1,4.7368421052631575,61.57894736842105,23.684210526315788
4606,10,17,12,0 255 0,mod,1,4.7368421052631575,71.05263157894737,23.684210526315788
4607,10,18,12,0 255 0,mod,1,4.7368421052631575,80.52631578947367,23.684210526315788
4608,10,19,12,0 255 0,mod,1,4.7368421052631575,90.0,23.684210526315788
4609,11,0,12,0 255 0,mod,1,14.210526315789473,-90.0,23.684210526315788
4610,11,1,12,0 255 0,mod,1,14.210526315789473,-80.52631578947367,23.684210526315788
4611,11,2,12,0 255 0,mod,1,14.210526315789473,-71.05263157894737,23.684210526315788
4612,11,3,12,0 255 0,mod,1,14.210526315789473,-61.57894736842105,23.684210526315788
4613,11,4,12,0 255 0,mod,1,14.210526315789473,-52.10526315789473,23.684210526315788
4614,11,5,12,0 255 0,mod,1,14.210526315789473,-42.63157894736842,23.684210526315788
4615,11,6,12,0 255 0,mod,1,14.210526315789473,-33.1578947368421,23.684210526315788
4616,11,7,12,0 255 0,mod,1,14.210526315789473,-23.684210526315788,23.684210526315788
4617,11,8,12,0 255 0,mod,1,14.210526315789473,-14.210526315789473,23.684210526315788
4618,11,9,12,0 255 0,mod,1,14.210526315789473,-4.7368421052631575,23.684210526315788
4619,11,10,12,0 255 0,mod,1,14.210526315789473,4.7368421052631575,23.684210526315788
4620,11,11,12,0 255 0,mod,1,14.210526315789473,14.210526315789473,23.684210526315788
4621,11,12,12,0 255 0,mod,1,14.210526315789473,23.684210526315788,23.684210526315788
4622,11,13,12,0 255 0,mod,1,14.210526315789473,33.1578947368421,23.684210526315788
4623,11,14,12,0 255 0,mod,1,14.210526315789473,42.63157894736842,23.684210526315788
4624,11,15,12,0 255 0,mod,1,14.210526315789473,52.10526315789473,23.684210526315788
4625,11,16,12,0 255 0,mod,1,14.210526315789473,61.57894736842105,23.684210526315788
4626,11,17,12,0 255 0,mod,1,14.210526315789473,71.05263157894737,23.684210526315788
4627,11,18,12,0 255 0,mod,1,14.210526315789473,80.52631578947367,23.684210526315788
4628,11,19,12,0 255 0,mod,1,14.210526315789473,90.0,23.684210526315788
4629,12,0,12,0 255 0,mod,1,23.684210526315788,-90.0,23.684210526315788
4630,12,1,12,0 255 0,mod,1,23.684210526315788,-80.52631578947367,23.684210526315788
4631,12,2,12,0 255 0,mod,1,23.684210526315788,-71.05263157894737,23.684210526315788
4632,12,3,12,0 255 0,mod,1,23.684210526315788,-61.57894736842105,23.684210526315788
4633,12,4,12,0 255 0,mod,1,23.684210526315788,-52.10526315789473,23.684210526315788
4634,12,5,12,0 255 0,mod,1,23.684210526315788,-42.63157894736842,23.684210526315788
4635,12,6,12,0 255 0,mod,1,23.684210526315788,-33.1578947368421,23.684210526315788
4636,12,7,12,0 255 0,mod,1,23.684210526315788,-23.684210526315788,23.684210526315788
4637,12,8,12,0 255 0,mod,1,23.684210526315788,-14.210526315789473,23.684210526315788
4638,12,9,12,0 255 0,mod,1,23.684210526315788,-4.7368421052631575,23.684210526315788
4639,12,10,12,0 255 0,mod,1,23.684210526315788,4.7368421052631575,23.684210526315788
4640,12,11,12,0 255 0,mod,1,23.684210526315788,14.210526315789473,23.684210526315788
4641,12,12,12,0 255 0,mod,1,23.684210526315788,23.684210526315788,23.684210526315788
4642,12,13,12,0 255 0,mod,1,23.684210526315788,33.1578947368421,23.684210526315788
4643,12,14,12,0 255 0,mod,1,23.684210526315788,42.63157894736842,23.684210526315788
4644,12,15,12,0 255 0,mod,1,23.684210526315788,52.10526315789473,23.684210526315788
4645,12,16,12,0 255 0,mod,1,23.684210526315788,61.57894736842105,23.684210526315788
4646,12,17,12,0 255 0,mod,1,23.684210526315788,71.05263157894737,23.684210526315788
4647,12,18,12,0 255 0,mod,1,23.684210526315788,80.52631578947367,23.684210526315788
4648,12,19,12,0 255 0,mod,1,23.684210526315788,90.0,23.684210526315788
4649,13,0,12,0 255 0,mod,1,33.1578947368421,-90.0,23.684210526315788
4650,13,1,12,0 255 0,mod,1,33.1578947368421,-80.52631578947367,23.684210526315788
4651,13,2,12,0 255 0,mod,1,33.1578947368421,-71.05263157894737,23.684210526315788
4652,13,3,12,0 255 0,mod,1,33.1578947368421,-61.57894736842105,23.684210526315788
4653,13,4,12,0 255 0,mod,1,33.1578947368421,-52.10526315789473,23.684210526315788
4654,13,5,12,0 255 0,mod,1,33.1578947368421,-42.63157894736842,23.684210526315788
4655,13,6,12,0 255 0,mod,1,33.1578947368421,-33.1578947368421,23.684210526315788
4656,13,7,12,0 255 0,mod,1,33.1578947368421,-23.684210526315788,23.684210526315788
4657,13,8,12,0 255 0,mod,1,33.1578947368421,-14.210526315789473,23.684210526315788
4658,13,9,12,0 255 0,mod,1,33.1578947368421,-4.7368421052631575,23.684210526315788
4659,13,10,12,0 255 0,mod,1,33.1578947368421,4.7368421052631575,23.684210526315788
4660,13,11,12,0 255 0,mod,1,33.1578947368421,14.210526315789473,23.684210526315788
4661,13,12,12,0 255 0,mod,1,33.1578947368421,23.684210526315788,23.684210526315788
4662,13,13,12,0 255 0,mod,1,33.1578947368421,33.1578947368421,23.684210526315788
4663,13,14,12,0 255 0,mod,1,33.1578947368421,42.63157894736842,23.684210526315788
4664,13,15,12,0 255 0,mod,1,33.1578947368421,52.10526315789473,23.684210526315788
4665,13,16,12,0 255 0,mod,1,33.1578947368421,61.57894736842105,23.684210526315788
4666,13,17,12,0 255 0,mod,1,33.1578947368421,71.05263157894737,23.684210526315788
4667,13,18,12,0 255 0,mod,1,33.1578947368421,80.52631578947367,23.684210526315788
4668,13,19,12,0 255 0,mod,1,33.1578947368421,90.0,23.684210526315788
4669,14,0,12,0 255 0,mod,1,42.63157894736842,-90.0,23.684210526315788
4670,14,1,12,0 255 0,mod,1,42.63157894736842,-80.52631578947367,23.684210526315788
4671,14,2,12,0 255 0,mod,1,42.63157894736842,-71.05263157894737,23.684210526315788
4672,14,3,12,0 255 0,mod,1,42.63157894736842,-61.57894736842105,23.684210526315788
4673,14,4,12,0 255 0,mod,1,42.63157894736842,-52.10526315789473,23.684210526315788
4674,14,5,12,0 255 0,mod,1,42.63157894736842,-42.63157894736842,23.684210526315788
4675,14,6,12,0 255 0,mod,1,42.63157894736842,-33.1578947368421,23.684210526315788
4676,14,7,12,0 255 0,mod,1,42.63157894736842,-23.684210526315788,23.684210526315788
4677,14,8,12,0 255 0,mod,1,42.63157894736842,-14.210526315789473,23.684210526315788
4678,14,9,12,0 255 0,mod,1,42.63157894736842,-4.7368421052631575,23.684210526315788
4679,14,10,12,0 255 0,mod,1,42.63157894736842,4.7368421052631575,23.684210526315788
4680,14,11,12,0 255 0,mod,1,42.63157894736842,14.210526315789473,23.684210526315788
4681,14,12,12,0 255 0,mod,1,42.63157894736842,23.684210526315788,23.684210526315788
4682,14,13,12,0 255 0,mod,1,42.63157894736842,33.1578947368421,23.684210526315788
4683,14,14,12,0 255 0,mod,1,42.63157894736842,42.63157894736842,23.684210526315788
4684,14,15,12,0 255 0,mod,1,42.63157894736842,52.10526315789473,23.684210526315788
4685,14,16,12,0 255 0,mod,1,42.63157894736842,61.57894736842105,23.684210526315788
4686,14,17,12,0 255 0,mod,1,42.63157894736842,71.05263157894737,23.684210526315788
4687,14,18,12,0 255 0,mod,1,42.63157894736842,80.52631578947367,23.684210526315788
4688,14,19,12,0 255 0,mod,1,42.63157894736842,90.0,23.684210526315788
4689,15,0,12,0 255 0,mod,1,52.10526315789473,-90.0,23.684210526315788
4690,15,1,12,0 255 0,mod,1,52.10526315789473,-80.52631578947367,23.684210526315788
4691,15,2,12,0 255 0,mod,1,52.10526315789473,-71.05263157894737,23.684210526315788
4692,15,3,12,0 255 0,mod,1,52.10526315789473,-61.57894736842105,23.684210526315788
4693,15,4,12,0 255 0,mod,1,52.10526315789473,-52.10526315789473,23.684210526315788
4694,15,5,12,0 255 0,mod,1,52.10526315789473,-42.63157894736842,23.684210526315788
4695,15,6,12,0 255 0,mod,1,52.10526315789473,-33.1578947368421,23.684210526315788
4696,15,7,12,0 255 0,mod,1,52.10526315789473,-23.684210526315788,23.684210526315788
4697,15,8,12,0 255 0,mod,1,52.10526315789473,-14.210526315789473,23.684210526315788
4698,15,9,12,0 255 0,mod,1,52.10526315789473,-4.7368421052631575,23.684210526315788
4699,15,10,12,0 255 0,mod,1,52.10526315789473,4.7368421052631575,23.684210526315788
4700,15,11,12,0 255 0,mod,1,52.10526315789473,14.210526315789473,23.684210526315788
4701,15,12,12,0 255 0,mod,1,52.10526315789473,23.684210526315788,23.684210526315788
4702,15,13,12,0 255 0,mod,1,52.10526315789473,33.1578947368421,23.684210526315788
4703,15,14,12,0 255 0,mod,1,52.10526315789473,42.63157894736842,23.684210526315788
4704,15,15,12,0 255 0,mod,1,52.10526315789473,52.10526315789473,23.684210526315788
4705,15,16,12,0 255 0,mod,1,52.10526315789473,61.57894736842105,23.684210526315788
4706,15,17,12,0 255 0,mod,1,52.10526315789473,71.05263157894737,23.684210526315788
4707,15,18,12,0 255 0,mod,1,52.10526315789473,80.52631578947367,23.684210526315788
4708,15,19,12,0 255 0,mod,1,52.10526315789473,90.0,23.684210526315788
4709,16,0,12,0 255 0,mod,1,61.57894736842105,-90.0,23.684210526315788
4710,16,1,12,0 255 0,mod,1,61.57894736842105,-80.52631578947367,23.684210526315788
4711,16,2,12,0 255 0,mod,1,61.57894736842105,-71.05263157894737,23.684210526315788
4712,16,3,12,0 255 0,mod,1,61.57894736842105,-61.57894736842105,23.684210526315788
4713,16,4,12,0 255 0,mod,1,61.57894736842105,-52.10526315789473,23.684210526315788
4714,16,5,12,0 255 0,mod,1,61.57894736842105,-42.63157894736842,23.684210526315788
4715,16,6,12,0 255 0,mod,1,61.57894736842105,-33.1578947368421,23.684210526315788
4716,16,7,12,0 255 0,mod,1,61.57894736842105,-23.684210526315788,23.684210526315788
4717,16,8,12,0 255 0,mod,1,61.57894736842105,-14.210526315789473,23.684210526315788
4718,16,9,12,0 255 0,mod,1,61.57894736842105,-4.7368421052631575,23.684210526315788
4719,16,10,12,0 255 0,mod,1,61.57894736842105,4.7368421052631575,23.684210526315788
4720,16,11,12,0 255 0,mod,1,61.57894736842105,14.210526315789473,23.684210526315788
4721,16,12,12,0 255 0,mod,1,61.57894736842105,23.684210526315788,23.684210526315788
4722,16,13,12,0 255 0,mod,1,61.57894736842105,33.1578947368421,23.684210526315788
4723,16,14,12,0 255 0,mod,1,61.57894736842105,42.63157894736842,23.684210526315788
4724,16,15,12,0 255 0,mod,1,61.57894736842105,52.10526315789473,23.684210526315788
4725,16,16,12,0 255 0,mod,1,61.57894736842105,61.57894736842105,23.684210526315788
4726,16,17,12,0 255 0,mod,1,61.57894736842105,71.05263157894737,23.684210526315788
4727,16,18,12,0 255 0,mod,1,61.57894736842105,80.52631578947367,23.684210526315788
4728,16,19,12,0 255 0,mod,1,61.57894736842105,90.0,23.684210526315788
4729,17,0,12,0 255 0,mod,1,71.05263157894737,-90.0,23.684210526315788
4730,17,1,12,0 255 0,mod,1,71.05263157894737,-80.52631578947367,23.684210526315788
4731,17,2,12,0 255 0,mod,1,71.05263157894737,-71.05263157894737,23.684210526315788
4732,17,3,12,0 255 0,mod,1,71.05263157894737,-61.57894736842105,23.684210526315788
4733,17,4,12,0 255 0,mod,1,71.05263157894737,-52.10526315789473,23.684210526315788
4734,17,5,12,0 255 0,mod,1,71.05263157894737,-42.63157894736842,23.684210526315788
4735,17,6,12,0 255 0,mod,1,71.05263157894737,-33.1578947368421,23.684210526315788
4736,17,7,12,0 255 0,mod,1,71.05263157894737,-23.684210526315788,23.684210526315788
4737,17,8,12,0 255 0,mod,1,71.05263157894737,-14.210526315789473,23.684210526315788
4738,17,9,12,0 255 0,mod,1,71.05263157894737,-4.7368421052631575,23.684210526315788
4739,17,10,12,0 255 0,mod,1,71.05263157894737,4.7368421052631575,23.684210526315788
4740,17,11,12,0 255 0,mod,1,71.05263157894737,14.210526315789473,23.684210526315788
4741,17,12,12,0 255 0,mod,1,71.05263157894737,23.684210526315788,23.684210526315788
4742,17,13,12,0 255 0,mod,1,71.05263157894737,33.1578947368421,23.684210526315788
4743,17,14,12,0 255 0,mod,1,71.05263157894737,42.63157894736842,23.684210526315788
4744,17,15,12,0 255 0,mod,1,71.05263157894737,52.10526315789473,23.684210526315788
4745,17,16,12,0 255 0,mod,1,71.05263157894737,61.57894736842105,23.684210526315788
4746,17,17,12,0 255 0,mod,1,71.05263157894737,71.05263157894737,23.684210526315788
4747,17,18,12,0 255 0,mod,1,71.05263157894737,80.52631578947367,23.684210526315788
4748,17,19,12,0 255 0,mod,1,71.05263157894737,90.0,23.684210526315788
4749,18,0,12,0 255 0,mod,1,80.52631578947367,-90.0,23.684210526315788
4750,18,1,12,0 255 0,mod,1,80.52631578947367,-80.52631578947367,23.684210526315788
4751,18,2,12,0 255 0,mod,1,80.52631578947367,-71.05263157894737,23.684210526315788
4752,18,3,12,0 255 0,mod,1,80.52631578947367,-61.57894736842105,23.684210526315788
4753,18,4,12,0 255 0,mod,1,80.52631578947367,-52.10526315789473,23.684210526315788
4754,18,5,12,0 255 0,mod,1,80.52631578947367,-42.63157894736842,23.684210526315788
4755,18,6,12,0 255 0,mod,1,80.52631578947367,-33.1578947368421,23.684210526315788
4756,18,7,12,0 255 0,mod,1,80.52631578947367,-23.684210526315788,23.684210526315788
4757,18,8,12,0 255 0,mod,1,80.52631578947367,-14.210526315789473,23.684210526315788
4758,18,9,12,0 255 0,mod,1,80.52631578947367,-4.7368421052631575,23.684210526315788
4759,18,10,12,0 255 0,mod,1,80.52631578947367,4.7368421052631575,23.684210526315788
4760,18,11,12,0 255 0,mod,1,80.52631578947367,14.210526315789473,23.684210526315788
4761,18,12,12,0 255 0,mod,1,80.52631578947367,23.684210526315788,23.684210526315788
4762,18,13,12,0 255 0,mod,1,80.52631578947367,33.1578947368421,23.684210526315788
4763,18,14,12,0 255 0,mod,1,80.52631578947367,42.63157894736842,23.684210526315788
4764,18,15,12,0 255 0,mod,1,80.52631578947367,52.10526315789473,23.684210526315788
4765,18,16,12,0 255 0,mod,1,80.52631578947367,61.57894736842105,23.684210526315788
4766,18,17,12,0 255 0,mod,1,80.52631578947367,71.05263157894737,23.684210526315788
4767,18,18,12,0 255 0,mod,1,80.52631578947367,80.52631578947367,23.684210526315788
4768,18,19,12,0 255 0,mod,1,80.52631578947367,90.0,23.684210526315788
4769,19,0,12,0 255 0,mod,1,90.0,-90.0,23.684210526315788
4770,19,1,12,0 255 0,mod,1,90.0,-80.52631578947367,23.684210526315788
4771,19,2,12,0 255 0,mod,1,90.0,-71.05263157894737,23.684210526315788
4772,19,3,12,0 255 0,mod,1,90.0,-61.57894736842105,23.684210526315788
4773,19,4,12,0 255 0,mod,1,90.0,-52.10526315789473,23.684210526315788
4774,19,5,12,0 255 0,mod,1,90.0,-42.63157894736842,23.684210526315788
4775,19,6,12,0 255 0,mod,1,90.0,-33.1578947368421,23.684210526315788
4776,19,7,12,0 255 0,mod,1,90.0,-23.684210526315788,23.684210526315788
4777,19,8,12,0 255 0,mod,1,90.0,-14.210526315789473,23.684210526315788
4778,19,9,12,0 255 0,mod,1,90.0,-4.7368421052631575,23.684210526315788
4779,19,10,12,0 255 0,mod,1,90.0,4.7368421052631575,23.684210526315788
4780,19,11,12,0 255 0,mod,1,90.0,14.210526315789473,23.684210526315788
4781,19,12,12,0 255 0,mod,1,90.0,23.684210526315788,23.684210526315788
4782,19,13,12,0 255 0,mod,1,90.0,33.1578947368421,23.684210526315788
4783,19,14,12,0 255 0,mod,1,90.0,42.63157894736842,23.684210526315788
4784,19,15,12,0 255 0,mod,1,90.0,52.10526315789473,23.684210526315788
4785,19,16,12,0 255 0,mod,1,90.0,61.57894736842105,23.684210526315788
4786,19,17,12,0 255 0,mod,1,90.0,71.05263157894737,23.684210526315788
4787,19,18,12,0 255 0,mod,1,90.0,80.52631578947367,23.684210526315788
4788,19,19,12,0 255 0,mod,1,90.0,90.0,23.684210526315788
4788,0,0,13,0 255 0,mod,1,-90.0,-90.0,33.1578947368421
4789,0,1,13,0 255 0,mod,1,-90.0,-80.52631578947367,33.1578947368421
4790,0,2,13,0 255 0,mod,1,-90.0,-71.05263157894737,33.1578947368421
4791,0,3,13,0 255 0,mod,1,-90.0,-61.57894736842105,33.1578947368421
4792,0,4,13,0 255 0,mod,1,-90.0,-52.10526315789473,33.1578947368421
4793,0,5,13,0 255 0,mod,1,-90.0,-42.63157894736842,33.1578947368421
4794,0,6,13,0 255 0,mod,1,-90.0,-33.1578947368421,33.1578947368421
4795,0,7,13,0 255 0,mod,1,-90.0,-23.684210526315788,33.1578947368421
4796,0,8,13,0 255 0,mod,1,-90.0,-14.210526315789473,33.1578947368421
4797,0,9,13,0 255 0,mod,1,-90.0,-4.7368421052631575,33.1578947368421
4798,0,10,13,0 255 0,mod,1,-90.0,4.7368421052631575,33.1578947368421
4799,0,11,13,0 255 0,mod,1,-90.0,14.210526315789473,33.1578947368421
4800,0,12,13,0 255 0,mod,1,-90.0,23.684210526315788,33.1578947368421
4801,0,13,13,0 255 0,mod,1,-90.0,33.1578947368421,33.1578947368421
4802,0,14,13,0 255 0,mod,1,-90.0,42.63157894736842,33.1578947368421
4803,0,15,13,0 255 0,mod,1,-90.0,52.10526315789473,33.1578947368421
4804,0,16,13,0 255 0,mod,1,-90.0,61.57894736842105,33.1578947368421
4805,0,17,13,0 255 0,mod,1,-90.0,71.05263157894737,33.1578947368421
4806,0,18,13,0 255 0,mod,1,-90.0,80.52631578947367,33.1578947368421
4807,0,19,13,0 255 0,mod,1,-90.0,90.0,33.1578947368421
4808,1,0,13,0 255 0,mod,1,-80.52631578947367,-90.0,33.1578947368421
4809,1,1,13,0 255 0,mod,1,-80.52631578947367,-80.52631578947367,33.1578947368421
4810,1,2,13,0 255 0,mod,1,-80.52631578947367,-71.05263157894737,33.1578947368421
4811,1,3,13,0 255 0,mod,1,-80.52631578947367,-61.57894736842105,33.1578947368421
4812,1,4,13,0 255 0,mod,1,-80.52631578947367,-52.10526315789473,33.1578947368421
4813,1,5,13,0 255 0,mod,1,-80.52631578947367,-42.63157894736842,33.1578947368421
4814,1,6,13,0 255 0,mod,1,-80.52631578947367,-33.1578947368421,33.1578947368421
4815,1,7,13,0 255 0,mod,1,-80.52631578947367,-23.684210526315788,33.1578947368421
4816,1,8,13,0 255 0,mod,1,-80.52631578947367,-14.210526315789473,33.1578947368421
4817,1,9,13,0 255 0,mod,1,-80.52631578947367,-4.7368421052631575,33.1578947368421
4818,1,10,13,0 255 0,mod,1,-80.52631578947367,4.7368421052631575,33.1578947368421
4819,1,11,13,0 255 0,mod,1,-80.52631578947367,14.210526315789473,33.1578947368421
4820,1,12,13,0 255 0,mod,1,-80.52631578947367,23.684210526315788,33.1578947368421
4821,1,13,13,0 255 0,mod,1,-80.52631578947367,33.1578947368421,33.1578947368421
4822,1,14,13,0 255 0,mod,1,-80.52631578947367,42.63157894736842,33.1578947368421
4823,1,15,13,0 255 0,mod,1,-80.52631578947367,52.10526315789473,33.1578947368421
4824,1,16,13,0 255 0,mod,1,-80.52631578947367,61.57894736842105,33.1578947368421
4825,1,17,13,0 255 0,mod,1,-80.52631578947367,71.05263157894737,33.1578947368421
4826,1,18,13,0 255 0,mod,1,-80.52631578947367,80.52631578947367,33.1578947368421
4827,1,19,13,0 255 0,mod,1,-80.52631578947367,90.0,33.1578947368421
4828,2,0,13,0 255 0,mod,1,-71.05263157894737,-90.0,33.1578947368421
4829,2,1,13,0 255 0,mod,1,-71.05263157894737,-80.52631578947367,33.1578947368421
4830,2,2,13,0 255 0,mod,1,-71.05263157894737,-71.05263157894737,33.1578947368421
4831,2,3,13,0 255 0,mod,1,-71.05263157894737,-61.57894736842105,33.1578947368421
4832,2,4,13,0 255 0,mod,1,-71.05263157894737,-52.10526315789473,33.1578947368421
4833,2,5,13,0 255 0,mod,1,-71.05263157894737,-42.63157894736842,33.1578947368421
4834,2,6,13,0 255 0,mod,1,-71.05263157894737,-33.1578947368421,33.1578947368421
4835,2,7,13,0 255 0,mod,1,-71.05263157894737,-23.684210526315788,33.1578947368421
4836,2,8,13,0 255 0,mod,1,-71.05263157894737,-14.210526315789473,33.1578947368421
4837,2,9,13,0 255 0,mod,1,-71.05263157894737,-4.7368421052631575,33.1578947368421
4838,2,10,13,0 255 0,mod,1,-71.05263157894737,4.7368421052631575,33.1578947368421
4839,2,11,13,0 255 0,mod,1,-71.05263157894737,14.210526315789473,33.1578947368421
4840,2,12,13,0 255 0,mod,1,-71.05263157894737,23.684210526315788,33.1578947368421
4841,2,13,13,0 255 0,mod,1,-71.05263157894737,33.1578947368421,33.1578947368421
4842,2,14,13,0 255 0,mod,1,-71.05263157894737,42.63157894736842,33.1578947368421
4843,2,15,13,0 255 0,mod,1,-71.05263157894737,52.10526315789473,33.1578947368421
4844,2,16,13,0 255 0,mod,1,-71.05263157894737,61.57894736842105,33.1578947368421
4845,2,17,13,0 255 0,mod,1,-71.05263157894737,71.05263157894737,33.1578947368421
4846,2,18,13,0 255 0,mod,1,-71.05263157894737,80.52631578947367,33.1578947368421
4847,2,19,13,0 255 0,mod,1,-71.05263157894737,90.0,33.1578947368421
4848,3,0,13,0 255 0,mod,1,-61.57894736842105,-90.0,33.1578947368421
4849,3,1,13,0 255 0,mod,1,-61.57894736842105,-80.52631578947367,33.1578947368421
4850,3,2,13,0 255 0,mod,1,-61.57894736842105,-71.05263157894737,33.1578947368421
4851,3,3,13,0 255 0,mod,1,-61.57894736842105,-61.57894736842105,33.1578947368421
4852,3,4,13,0 255 0,mod,1,-61.57894736842105,-52.10526315789473,33.1578947368421
4853,3,5,13,0 255 0,mod,1,-61.57894736842105,-42.63157894736842,33.1578947368421
4854,3,6,13,0 255 0,mod,1,-61.57894736842105,-33.1578947368421,33.1578947368421
4855,3,7,13,0 255 0,mod,1,-61.57894736842105,-23.684210526315788,33.1578947368421
4856,3,8,13,0 255 0,mod,1,-61.57894736842105,-14.210526315789473,33.1578947368421
4857,3,9,13,0 255 0,mod,1,-61.57894736842105,-4.7368421052631575,33.1578947368421
4858,3,10,13,0 255 0,mod,1,-61.57894736842105,4.7368421052631575,33.1578947368421
4859,3,11,13,0 255 0,mod,1,-61.57894736842105,14.210526315789473,33.1578947368421
4860,3,12,13,0 255 0,mod,1,-61.57894736842105,23.684210526315788,33.1578947368421
4861,3,13,13,0 255 0,mod,1,-61.57894736842105,33.1578947368421,33.1578947368421
4862,3,14,13,0 255 0,mod,1,-61.57894736842105,42.63157894736842,33.1578947368421
4863,3,15,13,0 255 0,mod,1,-61.57894736842105,52.10526315789473,33.1578947368421
4864,3,16,13,0 255 0,mod,1,-61.57894736842105,61.57894736842105,33.1578947368421
4865,3,17,13,0 255 0,mod,1,-61.57894736842105,71.05263157894737,33.1578947368421
4866,3,18,13,0 255 0,mod,1,-61.57894736842105,80.52631578947367,33.1578947368421
4867,3,19,13,0 255 0,mod,1,-61.57894736842105,90.0,33.1578947368421
4868,4,0,13,0 255 0,mod,1,-52.10526315789473,-90.0,33.1578947368421
4869,4,1,13,0 255 0,mod,1,-52.10526315789473,-80.52631578947367,33.1578947368421
4870,4,2,13,0 255 0,mod,1,-52.10526315789473,-71.05263157894737,33.1578947368421
4871,4,3,13,0 255 0,mod,1,-52.10526315789473,-61.57894736842105,33.1578947368421
4872,4,4,13,0 255 0,mod,1,-52.10526315789473,-52.10526315789473,33.1578947368421
4873,4,5,13,0 255 0,mod,1,-52.10526315789473,-42.63157894736842,33.1578947368421
4874,4,6,13,0 255 0,mod,1,-52.10526315789473,-33.1578947368421,33.1578947368421
4875,4,7,13,0 255 0,mod,1,-52.10526315789473,-23.684210526315788,33.1578947368421
4876,4,8,13,0 255 0,mod,1,-52.10526315789473,-14.210526315789473,33.1578947368421
4877,4,9,13,0 255 0,mod,1,-52.10526315789473,-4.7368421052631575,33.1578947368421
4878,4,10,13,0 255 0,mod,1,-52.10526315789473,4.7368421052631575,33.1578947368421
4879,4,11,13,0 255 0,mod,1,-52.10526315789473,14.210526315789473,33.1578947368421
4880,4,12,13,0 255 0,mod,1,-52.10526315789473,23.684210526315788,33.1578947368421
4881,4,13,13,0 255 0,mod,1,-52.10526315789473,33.1578947368421,33.1578947368421
4882,4,14,13,0 255 0,mod,1,-52.10526315789473,42.63157894736842,33.1578947368421
4883,4,15,13,0 255 0,mod,1,-52.10526315789473,52.10526315789473,33.1578947368421
4884,4,16,13,0 255 0,mod,1,-52.10526315789473,61.57894736842105,33.1578947368421
4885,4,17,13,0 255 0,mod,1,-52.10526315789473,71.05263157894737,33.1578947368421
4886,4,18,13,0 255 0,mod,1,-52.10526315789473,80.52631578947367,33.1578947368421
4887,4,19,13,0 255 0,mod,1,-52.10526315789473,90.0,33.1578947368421
4888,5,0,13,0 255 0,mod,1,-42.63157894736842,-90.0,33.1578947368421
4889,5,1,13,0 255 0,mod,1,-42.63157894736842,-80.52631578947367,33.1578947368421
4890,5,2,13,0 255 0,mod,1,-42.63157894736842,-71.05263157894737,33.1578947368421
4891,5,3,13,0 255 0,mod,1,-42.63157894736842,-61.57894736842105,33.1578947368421
4892,5,4,13,0 255 0,mod,1,-42.63157894736842,-52.10526315789473,33.1578947368421
4893,5,5,13,0 255 0,mod,1,-42.63157894736842,-42.63157894736842,33.1578947368421
4894,5,6,13,0 255 0,mod,1,-42.63157894736842,-33.1578947368421,33.1578947368421
4895,5,7,13,0 255 0,mod,1,-42.63157894736842,-23.684210526315788,33.1578947368421
4896,5,8,13,0 255 0,mod,1,-42.63157894736842,-14.210526315789473,33.1578947368421
4897,5,9,13,0 255 0,mod,1,-42.63157894736842,-4.7368421052631575,33.1578947368421
4898,5,10,13,0 255 0,mod,1,-42.63157894736842,4.7368421052631575,33.1578947368421
4899,5,11,13,0 255 0,mod,1,-42.63157894736842,14.210526315789473,33.1578947368421
4900,5,12,13,0 255 0,mod,1,-42.63157894736842,23.684210526315788,33.1578947368421
4901,5,13,13,0 255 0,mod,1,-42.63157894736842,33.1578947368421,33.1578947368421
4902,5,14,13,0 255 0,mod,1,-42.63157894736842,42.63157894736842,33.1578947368421
4903,5,15,13,0 255 0,mod,1,-42.63157894736842,52.10526315789473,33.1578947368421
4904,5,16,13,0 255 0,mod,1,-42.63157894736842,61.57894736842105,33.1578947368421
4905,5,17,13,0 255 0,mod,1,-42.63157894736842,71.05263157894737,33.1578947368421
4906,5,18,13,0 255 0,mod,1,-42.63157894736842,80.52631578947367,33.1578947368421
4907,5,19,13,0 255 0,mod,1,-42.63157894736842,90.0,33.1578947368421
4908,6,0,13,0 255 0,mod,1,-33.1578947368421,-90.0,33.1578947368421
4909,6,1,13,0 255 0,mod,1,-33.1578947368421,-80.52631578947367,33.1578947368421
4910,6,2,13,0 255 0,mod,1,-33.1578947368421,-71.05263157894737,33.1578947368421
4911,6,3,13,0 255 0,mod,1,-33.1578947368421,-61.57894736842105,33.1578947368421
4912,6,4,13,0 255 0,mod,1,-33.1578947368421,-52.10526315789473,33.1578947368421
4913,6,5,13,0 255 0,mod,1,-33.1578947368421,-42.63157894736842,33.1578947368421
4914,6,6,13,0 255 0,mod,1,-33.1578947368421,-33.1578947368421,33.1578947368421
4915,6,7,13,0 255 0,mod,1,-33.1578947368421,-23.684210526315788,33.1578947368421
4916,6,8,13,0 255 0,mod,1,-33.1578947368421,-14.210526315789473,33.1578947368421
4917,6,9,13,0 255 0,mod,1,-33.1578947368421,-4.7368421052631575,33.1578947368421
4918,6,10,13,0 255 0,mod,1,-33.1578947368421,4.7368421052631575,33.1578947368421
